0020171229KPSTFS                                
05CAD-3M-BS-D     CAD2017123120180407 0.99591957
05CAD-3M-BS-D     CAD2017123120180408 0.99587206
05CAD-3M-BS-D     CAD2017123120180409 0.99582458
05CAD-3M-BS-D     CAD2017123120180410 0.99577712
05CAD-3M-BS-D     CAD2017123120180411 0.99572968
05CAD-3M-BS-D     CAD2017123120180412 0.99568227
05CAD-3M-BS-D     CAD2017123120180413 0.99563488
05CAD-3M-BS-D     CAD2017123120180414 0.99558752
05CAD-3M-BS-D     CAD2017123120180415 0.99554019
05CAD-3M-BS-D     CAD2017123120180416 0.99549290
05CAD-3M-BS-D     CAD2017123120180417 0.99544563
05CAD-3M-BS-D     CAD2017123120180418 0.99539839
05CAD-3M-BS-D     CAD2017123120180419 0.99535118
05CAD-3M-BS-D     CAD2017123120180420 0.99530401
05CAD-3M-BS-D     CAD2017123120180421 0.99525686
05CAD-3M-BS-D     CAD2017123120180422 0.99520976
05CAD-3M-BS-D     CAD2017123120180423 0.99516268
05CAD-3M-BS-D     CAD2017123120180424 0.99511564
05CAD-3M-BS-D     CAD2017123120180425 0.99506863
05CAD-3M-BS-D     CAD2017123120180426 0.99502165
05CAD-3M-BS-D     CAD2017123120180427 0.99497471
05CAD-3M-BS-D     CAD2017123120180428 0.99492780
05CAD-3M-BS-D     CAD2017123120180429 0.99488092
05CAD-3M-BS-D     CAD2017123120180430 0.99483408
05CAD-3M-BS-D     CAD2017123120180501 0.99478726
05CAD-3M-BS-D     CAD2017123120180502 0.99474048
05CAD-3M-BS-D     CAD2017123120180503 0.99469373
05CAD-3M-BS-D     CAD2017123120180504 0.99464700
05CAD-3M-BS-D     CAD2017123120180505 0.99460031
05CAD-3M-BS-D     CAD2017123120180506 0.99455364
05CAD-3M-BS-D     CAD2017123120180507 0.99450700
05CAD-3M-BS-D     CAD2017123120180508 0.99446038
05CAD-3M-BS-D     CAD2017123120180509 0.99441378
05CAD-3M-BS-D     CAD2017123120180510 0.99436721
05CAD-3M-BS-D     CAD2017123120180511 0.99432066
05CAD-3M-BS-D     CAD2017123120180512 0.99427412
