HF_DATA2018010220171231
DR_DATA20171231TFS:CL7BG04418                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                        31002000.00           31002000.00                  0.00                  0.00                  0.00                  0.00               2097.30               2097.30               2097.30               2097.30
DR_DATA20171231TFS:CL7BG04476                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  USD80510010              1                                           39800.00             310951.43                  0.00                  0.00                  0.00                  0.00                119.09                930.44                119.09                930.44
DR_DATA20171231TFS:CU0BG02328                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          400000.00             400000.00                  0.00                  0.00                  0.00                  0.00                 97.75                 97.75                 97.75                 97.75
DR_DATA20171231TFS:CU6BG00223                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          180000.00             180000.00                  0.00                  0.00                  0.00                  0.00                 76.06                 76.06                 76.06                 76.06
DR_DATA20171231TFS:SL6BG01014                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          800000.00             800000.00                  0.00                  0.00                  0.00                  0.00               1718.58               1718.58               1718.58               1718.58
DR_DATA20171231TFS:SL9BG02051                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                         2100000.00            2100000.00                  0.00                  0.00                  0.00                  0.00               3171.33               3171.33               3171.33               3171.33
DR_DATA20171231TFS:CL2BG03413                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                           30000.00              30000.00                  0.00                  0.00                  0.00                  0.00                157.25                157.25                157.25                157.25
DR_DATA20171231TFS:CL1BG02620                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          160000.00             160000.00                  0.00                  0.00                  0.00                  0.00                761.45                761.45                761.45                761.45
DR_DATA20171231TFS:CL1BG02773                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                           45900.00              45900.00                  0.00                  0.00                  0.00                  0.00                 96.47                 96.47                 96.47                 96.47
DR_DATA20171231TFS:CL1BG02805                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                           43000.00              43000.00                  0.00                  0.00                  0.00                  0.00                113.65                113.65                113.65                113.65
DR_DATA20171231TFS:CL1BG02843                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          100000.00             100000.00                  0.00                  0.00                  0.00                  0.00                716.17                716.17                716.17                716.17
DR_DATA20171231TFS:CL4BG03896                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  USD80510010              1                                            6050.00              47267.74                  0.00                  0.00                  0.00                  0.00                 10.08                 78.74                 10.08                 78.74
DR_DATA20171231TFS:CL4BG03938                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          713567.00             713567.00                  0.00                  0.00                  0.00                  0.00               5804.77               5804.77               5804.77               5804.77
DR_DATA20171231TFS:CL4BG04005                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          330000.00             330000.00                  0.00                  0.00                  0.00                  0.00                178.11                178.11                178.11                178.11
DR_DATA20171231TFS:CL5BG04037                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          798386.00             798386.00                  0.00                  0.00                  0.00                  0.00                311.21                311.21                311.21                311.21
